,reservoir,yearmonth,m_avg_surf_temp,m_avg_deep_temp,m_avg_dissolved_oxygen,density_cells/ml,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,alg_bloom,alg_bloom_num,temp_diff,type_enc,strat_enc,do_cat
730,WFR,200909,22.28333333333333,21.85,1.7813953488372092,0.0,20.066666666666663,2.286666666666666,44721.882333333335,Urban,,39.2607,-84.4975,no bloom,0,0.43333333333333,2,2,0
731,WFR,200910,16.35,16.4,1.7813953488372092,0.0,11.503225806451614,4.306451612903226,40124.88258064517,Urban,,39.2607,-84.4975,no bloom,0,-0.0499999999999971,2,2,0
732,WFR,201005,19.525,17.1,1.7813953488372092,0.0,18.97741935483871,4.629032258064516,51624.67225806452,Urban,,39.2607,-84.4975,no bloom,0,2.424999999999997,2,2,0
733,WFR,201006,27.875,26.6,1.7813953488372092,0.0,24.296666666666667,3.373333333333333,53587.71366666666,Urban,,39.2607,-84.4975,no bloom,0,1.2749999999999986,2,2,0
734,WFR,201007,30.125,24.85,1.7813953488372092,0.0,25.9,1.8838709677419356,52596.18548387097,Urban,,39.2607,-84.4975,no bloom,0,5.274999999999999,2,2,0
735,WFR,201008,29.475,28.1,1.7813953488372092,0.0,25.92258064516129,1.0612903225806452,49175.06483870968,Urban,,39.2607,-84.4975,no bloom,0,1.375,2,2,0
736,WFR,201009,25.45,23.6,1.7813953488372092,0.0,21.53,1.0166666666666666,44759.95533333333,Urban,,39.2607,-84.4975,no bloom,0,1.8499999999999976,2,2,0
737,WFR,201010,16.6,16.8,1.7813953488372092,0.0,14.819354838709677,0.5225806451612903,40159.012903225805,Urban,,39.2607,-84.4975,no bloom,0,-0.1999999999999993,2,2,0
738,WFR,201207,31.5,19.223809523809525,1.7813953488372092,11418.11451523716,27.85483870967742,1.8774193548387097,52553.19838709677,Urban,,39.2607,-84.4975,bloom,1,12.276190476190475,2,2,0
739,WFR,201308,27.9,19.223809523809525,1.7813953488372092,28080.876265909148,23.24516129032258,1.4774193548387096,49139.45774193548,Urban,,39.2607,-84.4975,bloom,1,8.676190476190474,2,2,0
740,WFR,201407,25.65,19.223809523809525,1.7813953488372092,4736.0228665740415,21.90967741935484,2.990322580645161,52592.40677419354,Urban,,39.2607,-84.4975,bloom,1,6.426190476190474,2,2,0
741,WFR,201408,26.45,19.223809523809525,1.7813953488372092,50237.39431698879,23.432258064516127,2.003225806451613,49170.22032258064,Urban,,39.2607,-84.4975,bloom,1,7.226190476190474,2,2,0
742,WFR,201409,21.2,19.223809523809525,1.7813953488372092,40579.395796755,19.426666666666662,1.336666666666667,44755.40733333333,Urban,,39.2607,-84.4975,bloom,1,1.9761904761904745,2,2,0
743,WFR,201507,27.450000000000003,19.223809523809525,1.7813953488372092,8273.786467073336,23.50967741935484,3.741935483870968,52610.77258064516,Urban,,39.2607,-84.4975,bloom,1,8.226190476190478,2,2,0
744,WFR,201508,25.5,23.25,1.7813953488372092,0.0,22.3,2.4225806451612906,49203.900322580645,Urban,,39.2607,-84.4975,no bloom,0,2.25,2,2,0
745,WFR,201509,22.45,22.4,1.7813953488372092,0.0,21.07333333333333,1.85,44791.795000000006,Urban,,39.2607,-84.4975,no bloom,0,0.0500000000000007,2,2,0
746,WFR,201510,19.85,19.8,1.7813953488372092,0.0,13.974193548387095,2.970967741935484,40192.86806451613,Urban,,39.2607,-84.4975,no bloom,0,0.0500000000000007,2,2,0
747,WFR,201605,21.25,16.633333333333333,1.05,0.0,16.5258064516129,3.0193548387096776,51679.72774193549,Urban,,39.2607,-84.4975,no bloom,0,4.616666666666667,2,2,0
748,WFR,201606,26.8,22.5,0.05,0.0,23.576666666666664,1.5633333333333332,53595.424333333336,Urban,,39.2607,-84.4975,no bloom,0,4.300000000000001,2,2,0
749,WFR,201607,28.425,24.55,0.075,0.0,24.990322580645163,4.12258064516129,52550.405806451614,Urban,,39.2607,-84.4975,no bloom,0,3.874999999999997,2,2,0
750,WFR,201608,29.0,25.8,0.1,0.0,25.4,3.264516129032258,49104.176129032254,Urban,,39.2607,-84.4975,no bloom,0,3.1999999999999997,2,2,0
751,WFR,201609,25.683333333333334,24.55,0.105,23244.84236930736,22.28,2.1533333333333333,44676.63766666666,Urban,,39.2607,-84.4975,bloom,1,1.1333333333333329,2,2,0
752,WFR,201610,19.5,19.25,5.015,0.0,16.441935483870967,1.096774193548387,40083.51774193549,Urban,,39.2607,-84.4975,no bloom,0,0.25,2,2,1
753,WFR,201705,20.066666666666663,16.475,2.625,0.0,17.13225806451613,5.709677419354839,51654.918387096775,Urban,,39.2607,-84.4975,no bloom,0,3.591666666666665,2,2,1
754,WFR,201706,25.365,23.8,2.13,125117.5092741712,22.0,4.076666666666666,53590.81066666667,Urban,,39.2607,-84.4975,bloom,1,1.5650000000000013,2,2,1
755,WFR,201707,26.425,25.05,0.135,0.0,24.070967741935487,4.241935483870968,52570.52032258064,Urban,,39.2607,-84.4975,no bloom,0,1.375,2,2,0
756,WFR,201708,26.05,24.6,0.44,0.0,22.241935483870968,2.070967741935484,49135.418387096775,Urban,,39.2607,-84.4975,no bloom,0,1.4499999999999993,2,2,0
757,WFR,201709,20.85,19.700000000000003,2.115,0.0,19.703333333333333,2.05,44714.01266666666,Urban,,39.2607,-84.4975,no bloom,0,1.1499999999999986,2,2,1
758,WFR,201710,17.75,17.0,7.98,0.0,14.76774193548387,2.9064516129032256,40117.096774193546,Urban,,39.2607,-84.4975,no bloom,0,0.75,2,2,1
759,WFR,201805,23.025,17.9,0.06,0.0,21.48064516129032,3.425806451612903,51628.72967741936,Urban,,39.2607,-84.4975,no bloom,0,5.125,2,2,0
760,WFR,201806,30.4,23.5,0.12,0.0,23.49333333333333,4.23,53587.261000000006,Urban,,39.2607,-84.4975,no bloom,0,6.899999999999999,2,2,0
761,WFR,201807,26.45,25.35,0.15,0.0,24.348387096774196,3.564516129032258,52590.46741935484,Urban,,39.2607,-84.4975,no bloom,0,1.099999999999998,2,2,0
762,WFR,201808,24.7,24.0,1.045,0.0,23.89032258064516,3.519354838709677,49167.02225806451,Urban,,39.2607,-84.4975,no bloom,0,0.6999999999999993,2,2,0
763,WFR,201809,29.26,19.223809523809525,1.7813953488372092,85500.77395496766,21.56,6.106666666666667,44751.888,Urban,,39.2607,-84.4975,bloom,1,10.036190476190471,2,2,0
764,WFR,201810,23.15,20.6,0.24,0.0,13.89032258064516,2.2516129032258063,40152.25032258064,Urban,,39.2607,-84.4975,no bloom,0,2.549999999999997,2,2,0
